data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7315007,152,CHI4925,4925,"26 November 2020",2020,1,"Strategic developments","Looting/property destruction","Indigenous Militia (Chile)",,4,"Civilians (Chile)","Labour Group (Chile)",7,47,"South America",Chile,Biobio,Arauco,Canete,Canete,-37.8,-73.3833,2,"La Estrella Concepcion",Subnational,"On 26 November 2020, on Route P-72S, on a route that connects Canete and Tirua, Biobio region, a group of suspected indigenous militiamen set fire to a tanker truck. Perpetrators threatened the drivers before burning down the vehicle. No injuries were reported. There have been several attacks in the Biobio region perpetrated by indigenous groups who demand land rights.",0,1606779503,CHL
7315008,152,CHI4927,4927,"26 November 2020",2020,1,Battles,"Armed clash","Indigenous Militia (Chile)",,4,"Police Forces of Chile (2018-)",,1,14,"South America",Chile,Biobio,Arauco,Canete,Huentelolen,-37.9527,-73.4045,1,"La Estrella Concepcion",Subnational,"On 26 November 2020, in Huentelolen, Biobio region, clashes between police forces and suspected indigenous militiamen were reported. The police unit answered a call for an arson attack when the group was ambushed. No injuries were reported.",0,1606779503,CHL
7314841,152,CHI4928,4928,"26 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Coquimbo,Elqui,"La Serena","La Serena",-29.9045,-71.2489,1,"El Dia (Chile)",National,"On 26 November 2020, in La Serena, Coquimbo region, for the second consecutive day, a group of street sellers and informal workers demonstrated over the lack of space assigned to sell their products. The group demanded a formal system to assign them spaces to work. [size=no report]",0,1606779502,CHL
7314626,152,CHI4930,4930,"26 November 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,"La Nacion (Chile); Biobio Chile",National,"On 26 November 2020, in Santiago, Metropolitana region, between 10 to 13 students and other citizens protested to demand the release of people arrested during the political unrest of 2019. The group chained themselves to the entrance of the congress building. A source reported that police arrested 13 people. [size=between 10 to 13]",0,1606779501,CHL
7314627,152,CHI4931,4931,"26 November 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Chile)",,3,"Police Forces of Chile (2018-)",,1,13,"South America",Chile,Maule,Talca,Talca,Talca,-35.4264,-71.6554,1,"El Mercurio (Chile); Biobio Chile",National,"On 26 November 2020, in Talca, Maule region, an explosive device exploded in a police station. The device was delivered by an unidentified man and contained the inscription: ''For your hard service''. Two officers were daze by the sound of the blast when the package was opened, but no one was injured. No group has been connected to the event.",0,1606779501,CHL
7314902,152,CHI4926,4926,"26 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile); CONFUSAM: National Confederation of Municipal Health Officials of Chile; FENATS: National Federation of Health Workers",6,,,0,60,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"El Sur",Subnational,"On 26 November 2020, in Concepcion, Biobio region, more than 2,000 health workers affiliated to CONFUSAM and FENATS protested in the context of a national strike against cuts from the health budget. The group marched to demand improvements in the workplace policies for health workers. Protesters also rejected the excessive workload amid the coronavirus pandemic and demanded the hiring of more health workers in public hospitals. Protesters joined a national strike. [size=more than 2,000]",0,1606779502,CHL
7314725,152,CHI4917,4917,"25 November 2020",2020,2,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Chile); CONFUSAM: National Confederation of Municipal Health Officials of Chile",6,,,0,60,"South America",Chile,Atacama,Copiapo,Copiapo,Copiapo,-27.3668,-70.3314,1,Chanarcillo,Subnational,"Around 25 November 2020, in Copiapo, Atacama region, health workers affiliated to CONFUSAM protested in the context of a national strike against cuts from the health budget. The group marched to demand improvements in the workplace policies for health workers. Protesters also rejected the excessive workload amid the coronavirus pandemic and demanded the hiring of more health workers in public hospitals. Protesters joined a national strike. [size=no report]",0,1606779501,CHL
7315009,152,CHI4916,4916,"25 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"La Estrella Concepcion",Subnational,"On 25 November 2020, in Concepcion, Biobio region, workers of the local markets protested over disagreements with the market's administration. The group claimed old problems such as high prices in the venues and parking lots exacerbated by the coronavirus crisis. The group blocked the entrance to the parking lots demanding changes in the management. [size=no report]",0,1606779503,CHL
7314840,152,CHI4919,4919,"25 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Coquimbo,Elqui,"La Serena","La Serena",-29.9045,-71.2489,1,"El Dia (Chile)",National,"On 25 November 2020, in La Serena, Coquimbo region, a group of street sellers and informal workers demonstrated over the lack of space assigned to sell their products. The group demanded a formal system to assign them spaces to work. [size=no report]",0,1606779502,CHL
7314620,152,CHI4914,4914,"25 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Women (Chile)",5,"Civilians (Chile)","Catholic Christian Group (Chile)",7,57,"South America",Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,"La Estrella Del Loa; Mercurio Antofagasta",Subnational,"On 25 November 2020, in Antofagasta, Antofagasta region, a group of 80 women and members of feminist organizations demonstrated on the day that marks the International Day for the Elimination of Violence Against Women to demand the end to gender-based violence. The group marched through the streets. Subsequently, demonstrators set fire to the main entrance of the local cathedral. [size=no report]",0,1606779501,CHL
7314621,152,CHI4915,4915,"25 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"La Estrella Concepcion; El Sur",Subnational,"On 25 November 2020, in Concepcion, Biobio region, store and restaurant owners from the city and other communes such as Lota and Coronel, protested over shutdown regulations due to the coronavirus pandemic. The group claimed the temporary closure of restaurants and local stores affected their income. The group drove in a motorcade of nearly 100 vehicles through the city to demand the end of quarantine measures. [size=nearly 100 vehicles]",0,1606779501,CHL
7314622,152,CHI4920,4920,"25 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,"Los Lagos",Osorno,Osorno,Osorno,-40.574,-73.1335,1,"El Austral Osorno; Biobio Chile",Subnational-National,"On 25 November 2020, in Osorno, Los Lagos region, nearly 200 store and restaurant owners from the city and other communes such as Los Muermos and Puerto Montt, protested over shutdown regulations due to the coronavirus pandemic. The group claimed the temporary closure of restaurants and local stores affected their income. The group gathered for a pot banging protest square to demand the end of quarantine measures. [size=nearly 200]",0,1606779501,CHL
7314623,152,CHI4922,4922,"25 November 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)","Women (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Metropolitana,Santiago,Providencia,Providencia,-33.4311,-70.6045,1,"AFP; La Nacion (Chile)",National-International,"On 25 November 2020, in Providencia, Metropolitana region, nearly 2,000 women and feminist organizations protested in the context of the International Day for the Elimination of Violence Against Women to demand the dismissal of a public employee accused of misbehavior and sexual harassment. The group marched towards the Health ministry to deliver a letter with their demands and the end to gender-based violence. Police used water cannons to disperse the group. There were not reports of violence by protesters. [size=nearly 2,000]",0,1606779501,CHL
7314624,152,CHI4923,4923,"25 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Labour Group (Chile)",5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile)",1,15,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,"24 Horas (Chile); Biobio Chile; La Nacion (Chile)",National,"On 25 November 2020, in Santiago, Metropolitana, people staged an anti-government demonstration. Groups of demonstrators blocked the traffic and threw stones at police officers. Police forces attempted to disperse the group wit tear gas and water cannons. 20 people were arrested and two police officers injured. Local stores were looted and demonstrators set to fire a bus stop. The demonstrations followed the government announcement to prevent the approval of a bill that would allow workers to receive again a percentage of their pension retirement fund to face the economic crisis amid the coronavirus pandemic. [size=no report]",0,1606779501,CHL
7314625,152,CHI4924,4924,"25 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Women (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"24 Horas (Chile); El Mercurio Valparaiso",Subnational-National,"On 25 November 2020, in Valparaiso, Valparaiso region, a group of women and feminist organizations protested on the day that marks the International Day for the Elimination of Violence Against Women to demand the end to gender-based violence. The group marched through the streets. [size=no report]",0,1606779501,CHL
7314921,152,CHI4918,4918,"25 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Tarapaca,Iquique,Iquique,Iquique,-20.2133,-70.1503,1,"Estrella Iquique",Subnational,"On 25 November 2020, in Iquique, Tarapaca region, owners of bars and local clubs protested over shutdowns measures due to coronavirus pandemic. The group demanded government support or the reopening of their businesses. [size=no report]",0,1606779502,CHL
7314667,152,CHI4921,4921,"25 November 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Labour Group (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Providencia,Providencia,-33.4311,-70.6045,1,"24 Horas (Chile)",National,"On 25 November 2020, in Providencia, Metropolitana, people staged an anti-government demonstration. Groups of demonstrators blocked the traffic and threw stones at police officers. Police forces attempted to disperse the group. The reason for the demonstration was not mentioned but over the week groups demonstrated against the government announcement to prevent the approval of a bill that would allow workers to receive again a percentage of their pension retirement fund to face the economic crisis amid the coronavirus pandemic. [size=no report]",0,1606779501,CHL
